MISS! ; PA: 58995 ; Accessed Data: 0
MISS! ; PA: 18345 ; Accessed Data: 0
MISS! ; PA: 62376 ; Accessed Data: 0
MISS! ; PA: 1663 ; Accessed Data: 0
MISS! ; PA: 53873 ; Accessed Data: 0
HIT! ; PA: 13967 ; Accessed Data: 10111010111011100000101101101100
MISS! ; PA: 9183 ; Accessed Data: 0
MISS! ; PA: 14203 ; Accessed Data: 0
MISS! ; PA: 12736 ; Accessed Data: 0
MISS! ; PA: 2941 ; Accessed Data: 0
MISS! ; PA: 12438 ; Accessed Data: 0
MISS! ; PA: 22845 ; Accessed Data: 0
MISS! ; PA: 52757 ; Accessed Data: 0
MISS! ; PA: 33235 ; Accessed Data: 0
MISS! ; PA: 35214 ; Accessed Data: 0
MISS! ; PA: 52918 ; Accessed Data: 0
MISS! ; PA: 63425 ; Accessed Data: 0
MISS! ; PA: 52877 ; Accessed Data: 0
MISS! ; PA: 19265 ; Accessed Data: 0
MISS! ; PA: 12624 ; Accessed Data: 0
MISS! ; PA: 14648 ; Accessed Data: 0
MISS! ; PA: 62536 ; Accessed Data: 0
MISS! ; PA: 26925 ; Accessed Data: 0
MISS! ; PA: 29235 ; Accessed Data: 0
MISS! ; PA: 35312 ; Accessed Data: 0
MISS! ; PA: 64396 ; Accessed Data: 0
MISS! ; PA: 25044 ; Accessed Data: 0
MISS! ; PA: 35719 ; Accessed Data: 0
MISS! ; PA: 19363 ; Accessed Data: 0
MISS! ; PA: 50037 ; Accessed Data: 0
MISS! ; PA: 39508 ; Accessed Data: 0
MISS! ; PA: 42975 ; Accessed Data: 0
MISS! ; PA: 58317 ; Accessed Data: 0
MISS! ; PA: 13698 ; Accessed Data: 0
MISS! ; PA: 41301 ; Accessed Data: 0
MISS! ; PA: 54559 ; Accessed Data: 0
MISS! ; PA: 14116 ; Accessed Data: 0
MISS! ; PA: 34442 ; Accessed Data: 0
MISS! ; PA: 11941 ; Accessed Data: 0
MISS! ; PA: 22405 ; Accessed Data: 0
MISS! ; PA: 19806 ; Accessed Data: 0
MISS! ; PA: 62896 ; Accessed Data: 0
MISS! ; PA: 23147 ; Accessed Data: 0
MISS! ; PA: 48504 ; Accessed Data: 0
MISS! ; PA: 7273 ; Accessed Data: 0
MISS! ; PA: 7939 ; Accessed Data: 0
MISS! ; PA: 61166 ; Accessed Data: 0
MISS! ; PA: 56567 ; Accessed Data: 0
MISS! ; PA: 23066 ; Accessed Data: 0
MISS! ; PA: 31559 ; Accessed Data: 0
MISS! ; PA: 57565 ; Accessed Data: 0
MISS! ; PA: 26948 ; Accessed Data: 0
MISS! ; PA: 30379 ; Accessed Data: 0
MISS! ; PA: 45819 ; Accessed Data: 0
MISS! ; PA: 50065 ; Accessed Data: 0
MISS! ; PA: 60598 ; Accessed Data: 0
MISS! ; PA: 19946 ; Accessed Data: 0
MISS! ; PA: 63955 ; Accessed Data: 0
MISS! ; PA: 24178 ; Accessed Data: 0
MISS! ; PA: 22717 ; Accessed Data: 0
MISS! ; PA: 33870 ; Accessed Data: 0
MISS! ; PA: 63784 ; Accessed Data: 0
MISS! ; PA: 31344 ; Accessed Data: 0
MISS! ; PA: 15490 ; Accessed Data: 0
MISS! ; PA: 62944 ; Accessed Data: 0
MISS! ; PA: 39828 ; Accessed Data: 0
MISS! ; PA: 35008 ; Accessed Data: 0
MISS! ; PA: 11245 ; Accessed Data: 0
MISS! ; PA: 14473 ; Accessed Data: 0
MISS! ; PA: 19140 ; Accessed Data: 0
MISS! ; PA: 48581 ; Accessed Data: 0
MISS! ; PA: 25850 ; Accessed Data: 0
MISS! ; PA: 21812 ; Accessed Data: 0
MISS! ; PA: 23955 ; Accessed Data: 0
MISS! ; PA: 14630 ; Accessed Data: 0
MISS! ; PA: 62740 ; Accessed Data: 0
MISS! ; PA: 24296 ; Accessed Data: 0
MISS! ; PA: 15769 ; Accessed Data: 0
MISS! ; PA: 4523 ; Accessed Data: 0
MISS! ; PA: 9275 ; Accessed Data: 0
MISS! ; PA: 4812 ; Accessed Data: 0
MISS! ; PA: 16658 ; Accessed Data: 0
MISS! ; PA: 43684 ; Accessed Data: 0
MISS! ; PA: 46621 ; Accessed Data: 0
MISS! ; PA: 9060 ; Accessed Data: 0
HIT! ; PA: 60848 ; Accessed Data: 01100010001101011000000110110011
MISS! ; PA: 25199 ; Accessed Data: 0
MISS! ; PA: 24315 ; Accessed Data: 0
MISS! ; PA: 19645 ; Accessed Data: 0
HIT! ; PA: 35669 ; Accessed Data: 00100010010111101111100001010011
MISS! ; PA: 56827 ; Accessed Data: 0
MISS! ; PA: 12382 ; Accessed Data: 0
MISS! ; PA: 56152 ; Accessed Data: 0
MISS! ; PA: 19363 ; Accessed Data: 0
MISS! ; PA: 37677 ; Accessed Data: 0
MISS! ; PA: 59185 ; Accessed Data: 0
MISS! ; PA: 20522 ; Accessed Data: 0
MISS! ; PA: 51614 ; Accessed Data: 0
MISS! ; PA: 57364 ; Accessed Data: 0
MISS! ; PA: 36590 ; Accessed Data: 0
MISS! ; PA: 30477 ; Accessed Data: 0
MISS! ; PA: 19559 ; Accessed Data: 0
MISS! ; PA: 51646 ; Accessed Data: 0
MISS! ; PA: 61219 ; Accessed Data: 0
MISS! ; PA: 65099 ; Accessed Data: 0
MISS! ; PA: 50811 ; Accessed Data: 0
MISS! ; PA: 40260 ; Accessed Data: 0
MISS! ; PA: 2622 ; Accessed Data: 0
MISS! ; PA: 13631 ; Accessed Data: 0
MISS! ; PA: 740 ; Accessed Data: 0
MISS! ; PA: 5200 ; Accessed Data: 0
MISS! ; PA: 9405 ; Accessed Data: 0
MISS! ; PA: 55833 ; Accessed Data: 0
MISS! ; PA: 63623 ; Accessed Data: 0
MISS! ; PA: 22577 ; Accessed Data: 0
MISS! ; PA: 26739 ; Accessed Data: 0
MISS! ; PA: 24950 ; Accessed Data: 0
MISS! ; PA: 27937 ; Accessed Data: 0
MISS! ; PA: 45722 ; Accessed Data: 0
MISS! ; PA: 2779 ; Accessed Data: 0
MISS! ; PA: 38515 ; Accessed Data: 0
MISS! ; PA: 38695 ; Accessed Data: 0
MISS! ; PA: 20787 ; Accessed Data: 0
MISS! ; PA: 2988 ; Accessed Data: 0
MISS! ; PA: 60373 ; Accessed Data: 0
MISS! ; PA: 4434 ; Accessed Data: 0
MISS! ; PA: 14202 ; Accessed Data: 0
MISS! ; PA: 27590 ; Accessed Data: 0
MISS! ; PA: 4663 ; Accessed Data: 0
MISS! ; PA: 41819 ; Accessed Data: 0
MISS! ; PA: 16649 ; Accessed Data: 0
MISS! ; PA: 65427 ; Accessed Data: 0
MISS! ; PA: 17503 ; Accessed Data: 0
MISS! ; PA: 53447 ; Accessed Data: 0
MISS! ; PA: 4669 ; Accessed Data: 0
MISS! ; PA: 18311 ; Accessed Data: 0
MISS! ; PA: 17455 ; Accessed Data: 0
MISS! ; PA: 62028 ; Accessed Data: 0
MISS! ; PA: 11327 ; Accessed Data: 0
MISS! ; PA: 21023 ; Accessed Data: 0
MISS! ; PA: 8737 ; Accessed Data: 0
MISS! ; PA: 62353 ; Accessed Data: 0
MISS! ; PA: 60899 ; Accessed Data: 0
MISS! ; PA: 15802 ; Accessed Data: 0
MISS! ; PA: 43129 ; Accessed Data: 0
MISS! ; PA: 12610 ; Accessed Data: 0
MISS! ; PA: 27213 ; Accessed Data: 0
MISS! ; PA: 35579 ; Accessed Data: 0
MISS! ; PA: 59293 ; Accessed Data: 0
MISS! ; PA: 4463 ; Accessed Data: 0
MISS! ; PA: 59491 ; Accessed Data: 0
MISS! ; PA: 60979 ; Accessed Data: 0
MISS! ; PA: 9667 ; Accessed Data: 0
MISS! ; PA: 2845 ; Accessed Data: 0
MISS! ; PA: 34809 ; Accessed Data: 0
MISS! ; PA: 9972 ; Accessed Data: 0
MISS! ; PA: 870 ; Accessed Data: 0
MISS! ; PA: 47491 ; Accessed Data: 0
MISS! ; PA: 58513 ; Accessed Data: 0
MISS! ; PA: 25678 ; Accessed Data: 0
MISS! ; PA: 29027 ; Accessed Data: 0
MISS! ; PA: 47095 ; Accessed Data: 0
MISS! ; PA: 62733 ; Accessed Data: 0
MISS! ; PA: 33750 ; Accessed Data: 0
MISS! ; PA: 16532 ; Accessed Data: 0
MISS! ; PA: 42917 ; Accessed Data: 0
MISS! ; PA: 3068 ; Accessed Data: 0
MISS! ; PA: 18316 ; Accessed Data: 0
MISS! ; PA: 41775 ; Accessed Data: 0
MISS! ; PA: 2103 ; Accessed Data: 0
MISS! ; PA: 324 ; Accessed Data: 0
MISS! ; PA: 15355 ; Accessed Data: 0
MISS! ; PA: 37800 ; Accessed Data: 0
MISS! ; PA: 10594 ; Accessed Data: 0
MISS! ; PA: 50133 ; Accessed Data: 0
MISS! ; PA: 30276 ; Accessed Data: 0
MISS! ; PA: 56946 ; Accessed Data: 0
MISS! ; PA: 15063 ; Accessed Data: 0
MISS! ; PA: 10671 ; Accessed Data: 0
MISS! ; PA: 4266 ; Accessed Data: 0
MISS! ; PA: 31938 ; Accessed Data: 0
HIT! ; PA: 19276 ; Accessed Data: 01011000111001010111100010111001
MISS! ; PA: 51318 ; Accessed Data: 0
MISS! ; PA: 4185 ; Accessed Data: 0
MISS! ; PA: 12667 ; Accessed Data: 0
MISS! ; PA: 36111 ; Accessed Data: 0
MISS! ; PA: 2152 ; Accessed Data: 0
MISS! ; PA: 54966 ; Accessed Data: 0
MISS! ; PA: 59339 ; Accessed Data: 0
MISS! ; PA: 10026 ; Accessed Data: 0
MISS! ; PA: 45413 ; Accessed Data: 0
MISS! ; PA: 9818 ; Accessed Data: 0
MISS! ; PA: 56065 ; Accessed Data: 0
MISS! ; PA: 32629 ; Accessed Data: 0
MISS! ; PA: 52824 ; Accessed Data: 0
MISS! ; PA: 7757 ; Accessed Data: 0
MISS! ; PA: 3289 ; Accessed Data: 0
MISS! ; PA: 57529 ; Accessed Data: 0
MISS! ; PA: 6655 ; Accessed Data: 0
MISS! ; PA: 26327 ; Accessed Data: 0
MISS! ; PA: 41001 ; Accessed Data: 0
MISS! ; PA: 25544 ; Accessed Data: 0
MISS! ; PA: 23378 ; Accessed Data: 0
MISS! ; PA: 12313 ; Accessed Data: 0
MISS! ; PA: 2795 ; Accessed Data: 0
MISS! ; PA: 52475 ; Accessed Data: 0
MISS! ; PA: 6711 ; Accessed Data: 0
MISS! ; PA: 55544 ; Accessed Data: 0
MISS! ; PA: 16397 ; Accessed Data: 0
MISS! ; PA: 1374 ; Accessed Data: 0
MISS! ; PA: 13484 ; Accessed Data: 0
MISS! ; PA: 63743 ; Accessed Data: 0
MISS! ; PA: 44504 ; Accessed Data: 0
MISS! ; PA: 57120 ; Accessed Data: 0
MISS! ; PA: 63557 ; Accessed Data: 0
MISS! ; PA: 54781 ; Accessed Data: 0
MISS! ; PA: 48521 ; Accessed Data: 0
MISS! ; PA: 61452 ; Accessed Data: 0
MISS! ; PA: 11932 ; Accessed Data: 0
MISS! ; PA: 41735 ; Accessed Data: 0
MISS! ; PA: 11068 ; Accessed Data: 0
MISS! ; PA: 14387 ; Accessed Data: 0
MISS! ; PA: 37565 ; Accessed Data: 0
MISS! ; PA: 37804 ; Accessed Data: 0
MISS! ; PA: 41100 ; Accessed Data: 0
MISS! ; PA: 24280 ; Accessed Data: 0
MISS! ; PA: 14851 ; Accessed Data: 0
MISS! ; PA: 6316 ; Accessed Data: 0
MISS! ; PA: 39771 ; Accessed Data: 0
MISS! ; PA: 4906 ; Accessed Data: 0
MISS! ; PA: 65058 ; Accessed Data: 0
MISS! ; PA: 52686 ; Accessed Data: 0
MISS! ; PA: 23989 ; Accessed Data: 0
MISS! ; PA: 21510 ; Accessed Data: 0
MISS! ; PA: 8786 ; Accessed Data: 0
MISS! ; PA: 13180 ; Accessed Data: 0
MISS! ; PA: 8045 ; Accessed Data: 0
MISS! ; PA: 11372 ; Accessed Data: 0
MISS! ; PA: 27812 ; Accessed Data: 0
MISS! ; PA: 38829 ; Accessed Data: 0
MISS! ; PA: 15611 ; Accessed Data: 0
MISS! ; PA: 38532 ; Accessed Data: 0
MISS! ; PA: 30072 ; Accessed Data: 0
MISS! ; PA: 17500 ; Accessed Data: 0
MISS! ; PA: 61336 ; Accessed Data: 0
MISS! ; PA: 12808 ; Accessed Data: 0
MISS! ; PA: 17979 ; Accessed Data: 0
MISS! ; PA: 49617 ; Accessed Data: 0
MISS! ; PA: 7183 ; Accessed Data: 0
HIT! ; PA: 35070 ; Accessed Data: 00011101100010011110001100101010
MISS! ; PA: 3030 ; Accessed Data: 0
MISS! ; PA: 5748 ; Accessed Data: 0
MISS! ; PA: 8572 ; Accessed Data: 0
MISS! ; PA: 61248 ; Accessed Data: 0
MISS! ; PA: 24775 ; Accessed Data: 0
MISS! ; PA: 30321 ; Accessed Data: 0
MISS! ; PA: 53158 ; Accessed Data: 0
MISS! ; PA: 21256 ; Accessed Data: 0
MISS! ; PA: 31317 ; Accessed Data: 0
MISS! ; PA: 61634 ; Accessed Data: 0
MISS! ; PA: 52855 ; Accessed Data: 0
HIT! ; PA: 35748 ; Accessed Data: 11000011111111011011010010011011
MISS! ; PA: 50105 ; Accessed Data: 0
MISS! ; PA: 54710 ; Accessed Data: 0
MISS! ; PA: 34259 ; Accessed Data: 0
MISS! ; PA: 28410 ; Accessed Data: 0
MISS! ; PA: 37392 ; Accessed Data: 0
MISS! ; PA: 27086 ; Accessed Data: 0
MISS! ; PA: 40109 ; Accessed Data: 0
MISS! ; PA: 12076 ; Accessed Data: 0
MISS! ; PA: 31360 ; Accessed Data: 0
MISS! ; PA: 24947 ; Accessed Data: 0
MISS! ; PA: 4284 ; Accessed Data: 0
MISS! ; PA: 25393 ; Accessed Data: 0
MISS! ; PA: 52413 ; Accessed Data: 0
MISS! ; PA: 47486 ; Accessed Data: 0
HIT! ; PA: 46578 ; Accessed Data: 01110100011101100111000101011001
MISS! ; PA: 56431 ; Accessed Data: 0
MISS! ; PA: 16509 ; Accessed Data: 0
MISS! ; PA: 51500 ; Accessed Data: 0
MISS! ; PA: 1661 ; Accessed Data: 0
MISS! ; PA: 36774 ; Accessed Data: 0
MISS! ; PA: 5064 ; Accessed Data: 0
MISS! ; PA: 24445 ; Accessed Data: 0
MISS! ; PA: 27011 ; Accessed Data: 0
MISS! ; PA: 19685 ; Accessed Data: 0
MISS! ; PA: 58789 ; Accessed Data: 0
MISS! ; PA: 38 ; Accessed Data: 0
MISS! ; PA: 20684 ; Accessed Data: 0
MISS! ; PA: 50380 ; Accessed Data: 0
MISS! ; PA: 44643 ; Accessed Data: 0
MISS! ; PA: 3736 ; Accessed Data: 0
MISS! ; PA: 8813 ; Accessed Data: 0
MISS! ; PA: 29139 ; Accessed Data: 0
MISS! ; PA: 37697 ; Accessed Data: 0
MISS! ; PA: 26947 ; Accessed Data: 0
MISS! ; PA: 62626 ; Accessed Data: 0
MISS! ; PA: 42861 ; Accessed Data: 0
MISS! ; PA: 48233 ; Accessed Data: 0
MISS! ; PA: 60693 ; Accessed Data: 0
MISS! ; PA: 28859 ; Accessed Data: 0
MISS! ; PA: 46792 ; Accessed Data: 0
MISS! ; PA: 28905 ; Accessed Data: 0
MISS! ; PA: 42041 ; Accessed Data: 0
MISS! ; PA: 26347 ; Accessed Data: 0
MISS! ; PA: 58451 ; Accessed Data: 0
MISS! ; PA: 5642 ; Accessed Data: 0
MISS! ; PA: 21363 ; Accessed Data: 0
MISS! ; PA: 5986 ; Accessed Data: 0
MISS! ; PA: 37619 ; Accessed Data: 0
MISS! ; PA: 2929 ; Accessed Data: 0
MISS! ; PA: 40523 ; Accessed Data: 0
MISS! ; PA: 62567 ; Accessed Data: 0
MISS! ; PA: 2183 ; Accessed Data: 0
MISS! ; PA: 17548 ; Accessed Data: 0
MISS! ; PA: 54705 ; Accessed Data: 0
MISS! ; PA: 11492 ; Accessed Data: 0
MISS! ; PA: 59254 ; Accessed Data: 0
MISS! ; PA: 32774 ; Accessed Data: 0
MISS! ; PA: 29039 ; Accessed Data: 0
MISS! ; PA: 31779 ; Accessed Data: 0
MISS! ; PA: 61892 ; Accessed Data: 0
MISS! ; PA: 47417 ; Accessed Data: 0
MISS! ; PA: 38424 ; Accessed Data: 0
MISS! ; PA: 16485 ; Accessed Data: 0
MISS! ; PA: 2581 ; Accessed Data: 0
HIT! ; PA: 35163 ; Accessed Data: 01011011010010101100000010100100
MISS! ; PA: 64375 ; Accessed Data: 0
MISS! ; PA: 28730 ; Accessed Data: 0
MISS! ; PA: 4818 ; Accessed Data: 0
MISS! ; PA: 37710 ; Accessed Data: 0
MISS! ; PA: 30191 ; Accessed Data: 0
MISS! ; PA: 56497 ; Accessed Data: 0
MISS! ; PA: 39140 ; Accessed Data: 0
MISS! ; PA: 1978 ; Accessed Data: 0
MISS! ; PA: 56706 ; Accessed Data: 0
MISS! ; PA: 19395 ; Accessed Data: 0
MISS! ; PA: 44192 ; Accessed Data: 0
MISS! ; PA: 22161 ; Accessed Data: 0
MISS! ; PA: 52860 ; Accessed Data: 0
MISS! ; PA: 2607 ; Accessed Data: 0
MISS! ; PA: 58162 ; Accessed Data: 0
MISS! ; PA: 6052 ; Accessed Data: 0
MISS! ; PA: 9379 ; Accessed Data: 0
MISS! ; PA: 2465 ; Accessed Data: 0
MISS! ; PA: 26507 ; Accessed Data: 0
MISS! ; PA: 11579 ; Accessed Data: 0
MISS! ; PA: 52282 ; Accessed Data: 0
MISS! ; PA: 46920 ; Accessed Data: 0
MISS! ; PA: 59000 ; Accessed Data: 0
MISS! ; PA: 5569 ; Accessed Data: 0
MISS! ; PA: 13573 ; Accessed Data: 0
MISS! ; PA: 26672 ; Accessed Data: 0
MISS! ; PA: 39219 ; Accessed Data: 0
MISS! ; PA: 15057 ; Accessed Data: 0
MISS! ; PA: 8377 ; Accessed Data: 0
MISS! ; PA: 8682 ; Accessed Data: 0
MISS! ; PA: 11481 ; Accessed Data: 0
MISS! ; PA: 39447 ; Accessed Data: 0
MISS! ; PA: 41926 ; Accessed Data: 0
MISS! ; PA: 48998 ; Accessed Data: 0
MISS! ; PA: 9449 ; Accessed Data: 0
MISS! ; PA: 7281 ; Accessed Data: 0
MISS! ; PA: 46936 ; Accessed Data: 0
MISS! ; PA: 48483 ; Accessed Data: 0
MISS! ; PA: 3298 ; Accessed Data: 0
MISS! ; PA: 5827 ; Accessed Data: 0
MISS! ; PA: 63817 ; Accessed Data: 0
MISS! ; PA: 9468 ; Accessed Data: 0
MISS! ; PA: 35905 ; Accessed Data: 0
MISS! ; PA: 43611 ; Accessed Data: 0
MISS! ; PA: 58602 ; Accessed Data: 0
MISS! ; PA: 47125 ; Accessed Data: 0
MISS! ; PA: 63509 ; Accessed Data: 0
MISS! ; PA: 35900 ; Accessed Data: 0
MISS! ; PA: 54664 ; Accessed Data: 0
MISS! ; PA: 29617 ; Accessed Data: 0
MISS! ; PA: 3537 ; Accessed Data: 0
MISS! ; PA: 23379 ; Accessed Data: 0
MISS! ; PA: 54160 ; Accessed Data: 0
MISS! ; PA: 45537 ; Accessed Data: 0
MISS! ; PA: 36743 ; Accessed Data: 0
MISS! ; PA: 20162 ; Accessed Data: 0
MISS! ; PA: 35717 ; Accessed Data: 0
MISS! ; PA: 16162 ; Accessed Data: 0
MISS! ; PA: 44852 ; Accessed Data: 0
MISS! ; PA: 3018 ; Accessed Data: 0
MISS! ; PA: 25089 ; Accessed Data: 0
MISS! ; PA: 61851 ; Accessed Data: 0
MISS! ; PA: 6584 ; Accessed Data: 0
MISS! ; PA: 46288 ; Accessed Data: 0
MISS! ; PA: 30382 ; Accessed Data: 0
MISS! ; PA: 15576 ; Accessed Data: 0
MISS! ; PA: 58087 ; Accessed Data: 0
MISS! ; PA: 6898 ; Accessed Data: 0
MISS! ; PA: 1074 ; Accessed Data: 0
MISS! ; PA: 23747 ; Accessed Data: 0
MISS! ; PA: 60146 ; Accessed Data: 0
MISS! ; PA: 50409 ; Accessed Data: 0
MISS! ; PA: 19125 ; Accessed Data: 0
MISS! ; PA: 968 ; Accessed Data: 0
MISS! ; PA: 8948 ; Accessed Data: 0
